#{"t_start": 1641800529.7123766, "env_id": "Hopper-v2"}
r,l,t
8.520148,16,84.554969
25.097533,40,84.636659
15.209576,17,84.678689
8.243143,11,85.959584
9.851892,12,85.986233
14.795825,16,86.020358
30.222734,27,86.077117
13.393549,16,86.114334
15.432287,21,86.159067
6.117887,13,87.213232
13.363816,27,87.269468
17.591386,19,87.313683
68.90524,51,88.434852
18.657689,19,88.483778
59.340985,48,88.580676
7.902715,10,88.611384
28.888262,42,89.728399
9.207127,14,89.765222
10.877038,14,89.795913
11.578538,15,89.829116
33.767846,31,90.963021
44.982042,41,91.053922
6.24306,11,91.087533
12.49789,14,91.120734
35.392954,34,92.313461
12.53214,14,92.349335
40.658391,56,92.460584
11.449865,13,92.498878
11.769148,17,93.628983
18.363575,21,93.675085
20.521495,28,93.736593
15.225787,21,93.785753
9.642668,13,93.817707
13.089682,16,94.95448
7.294789,10,94.979406
8.954634,14,95.00982
137.952349,117,96.325805
21.704266,26,96.401809
36.410879,33,97.572889
9.147175,12,97.604481
6.022054,23,97.653309
9.393397,14,97.685756
56.817922,58,99.170299
18.283653,18,99.21876
20.425997,19,99.259913
11.775202,17,99.298226
10.639,12,99.326311
10.175322,24,99.376679
10.407866,13,100.531605
37.427486,38,100.608465
22.791193,21,100.657823
9.842054,19,100.701147
27.741267,24,101.882997
21.06246,20,101.927876
6.980254,17,101.967021
19.979487,19,102.008781
7.601276,10,102.033338
23.945766,28,103.235081
9.915636,16,103.273103
37.778296,63,103.399438
12.851558,29,104.626092
13.928319,15,104.661828
6.52754,18,104.701804
13.663655,15,104.735903
17.426226,33,104.80396
15.949185,24,106.025853
8.376082,22,106.075093
20.739563,25,106.129676
11.717812,27,106.188573
12.550039,16,107.402132
6.353535,9,107.423931
19.262649,17,107.46023
32.261414,42,107.547122
9.460968,23,108.790042
15.308575,19,108.833094
13.810827,22,108.881267
12.249779,21,108.928102
40.305205,48,110.219139
13.813704,16,110.261451
25.983371,25,110.315239
17.110049,17,110.355074
13.043348,15,110.388991
14.254337,16,110.424274
21.059377,20,111.68422
10.366832,15,111.718303
16.874499,26,111.772858
6.735705,14,111.806632
16.493728,34,113.34879
27.841201,26,113.406718
10.759765,14,113.44013
75.400984,48,113.535928
29.505028,26,114.827088
19.131871,34,114.900088
11.348468,13,114.933839
12.16699,23,114.982245
13.866394,22,116.270609
33.207898,47,116.367535
82.242264,53,117.723489
12.335144,15,117.765049
9.014133,14,117.797102
18.959351,26,117.851384
19.679854,21,117.898713
9.121734,17,119.193303
13.178511,19,119.235442
20.31227,34,119.306231
14.713519,15,119.343951
11.812438,17,119.381086
17.639082,18,120.690087
16.03773,16,120.725959
10.488479,14,120.757398
12.384521,18,120.796654
20.870068,21,120.842319
9.974108,20,120.886704
13.300354,25,122.232409
104.767093,64,122.363694
11.848184,14,123.706232
9.933025,14,123.73739
20.624399,20,123.779948
7.036417,10,123.80436
