#{"t_start": 1641683003.1958938, "env_id": "Hopper-v2"}
r,l,t
24.109933,37,88.214494
9.736293,15,88.242038
10.316462,12,89.895692
23.493005,21,89.925376
12.200353,15,89.950163
8.314439,13,89.970791
19.004374,26,90.008243
7.028154,11,90.029829
6.707952,9,90.044386
10.636396,20,91.794247
10.497367,13,91.817567
6.640528,16,91.84229
20.47089,19,91.871602
12.999232,21,91.904795
7.787007,13,93.696771
17.227882,25,93.733811
36.495899,41,93.793602
9.019658,12,93.819432
18.528575,22,95.637325
13.139212,14,95.663054
9.334367,21,95.695069
8.230597,10,95.715016
13.552684,16,95.73963
15.583134,21,95.771474
10.386979,12,95.793094
11.055859,16,97.652786
22.396998,44,97.71413
11.609482,16,97.744316
50.039263,45,99.555064
48.792339,41,99.617492
13.117949,26,99.661231
20.83945,19,101.530844
10.784585,31,101.576513
19.261099,36,101.633614
28.168046,40,103.457021
11.123013,14,103.483958
66.33512,50,103.550719
8.721747,12,103.577715
7.693542,20,105.393888
11.218128,18,105.423265
41.252499,28,105.465233
17.682815,32,105.515381
6.242734,12,105.539616
85.247901,50,107.433607
23.85899,36,107.490331
9.77715,21,109.354758
18.014784,18,109.383475
6.907282,9,109.399692
10.582523,18,109.425054
11.390092,21,109.456717
14.983529,25,109.49463
34.821039,31,111.395769
11.642884,14,111.421962
22.55831,27,111.459609
6.15386,12,111.483569
26.264447,27,113.504992
10.369164,15,113.531766
15.898202,26,113.569929
38.505786,41,113.631255
10.862054,20,115.608432
12.479839,15,115.633798
27.133026,34,115.681134
15.587197,24,115.72406
18.187164,22,117.647663
15.943681,17,117.675781
9.289086,11,117.694551
13.498729,15,117.717148
19.377987,21,117.747046
13.5233,15,117.770972
17.886074,23,119.688543
27.008308,30,119.734698
16.44048,17,119.764632
8.936308,24,119.800806
12.543597,19,119.831901
15.284256,16,121.915383
17.194313,45,121.978295
19.664573,19,122.016044
10.839847,12,122.037846
9.535712,12,122.058324
7.30121,9,124.390424
13.071248,17,124.415631
7.78465,16,124.442009
23.597536,23,124.47813
13.518101,20,124.511091
11.794254,13,124.534561
22.072396,27,126.607257
71.45847,54,126.685578
11.788982,19,126.725525
9.414105,13,128.837075
13.835658,14,128.859147
8.067576,16,128.885163
14.454137,15,128.909596
23.125611,25,128.9468
14.984165,19,128.979215
19.469104,19,131.047444
10.96359,12,131.06736
16.460109,28,131.105842
21.789438,21,131.140065
75.07588,54,133.319086
22.95839,28,133.368567
14.232328,18,133.398956
15.646797,16,133.424693
16.672279,17,135.593992
8.595328,17,135.621287
10.591313,15,135.646271
8.255278,12,135.666793
8.702503,12,135.687087
17.393945,28,135.727481
39.665058,29,137.901743
9.196375,11,137.9241
17.427772,18,137.950907
11.753842,17,137.976593
5.676548,12,137.997412
13.172474,23,140.22262
7.406287,13,140.245181
23.095003,35,140.292047
15.372718,17,140.32312
11.422028,13,140.34395
5.277619,13,140.365322
10.971216,17,142.585858
46.467203,33,142.634412
10.233426,14,142.662821
14.291137,29,142.704994
16.743821,21,144.991273
10.228799,27,145.030062
9.643973,12,145.052429
98.187854,90,147.425267
14.849542,26,147.482315
8.896763,11,147.503359
12.864206,25,147.539446
10.073677,17,149.799406
10.555561,17,149.826221
13.977234,16,149.850681
11.549666,15,149.874502
10.328408,13,149.896199
14.0198,15,149.918939
15.562689,15,152.196385
9.139128,12,152.216519
16.416954,20,152.246463
28.255527,38,152.301723
22.905299,24,154.696315
7.888982,30,154.74248
14.202679,15,154.770466
40.936303,33,154.817254
12.374283,14,154.843806
