#{"t_start": 1642044686.6667972, "env_id": "Walker2d-v2"}
r,l,t
0.714729,17,106.964535
12.016455,27,107.021451
0.973196,10,107.047653
22.23832,30,107.109012
-3.207469,22,107.159225
0.209824,12,108.41286
-0.9121,10,108.435631
-3.068057,14,108.465307
-5.35735,17,108.501729
1.1474,12,108.528949
-4.325498,26,108.581531
-1.001393,14,109.824944
-4.431295,13,109.854687
5.759829,30,109.91509
-8.325489,22,109.963811
4.788878,29,110.025428
0.211427,12,111.296778
9.946255,33,111.362591
-3.78002,10,111.389379
1.219729,13,111.417022
3.835034,16,111.45122
-4.656003,19,111.491096
2.441286,13,112.753376
-7.165525,17,112.789585
-1.586074,17,112.826787
5.099966,15,112.859648
-0.695279,26,112.912619
0.679666,19,114.411699
4.699033,15,114.445269
2.27054,22,114.491305
3.342469,20,114.534204
-7.743757,20,114.576973
-2.36871,24,115.897444
4.18358,20,115.942448
13.543368,36,116.017292
0.368412,16,116.057029
-2.314234,21,117.373223
-4.600249,17,117.410889
0.24396,12,117.438255
6.716661,21,117.481539
-7.273462,21,117.526695
2.235821,18,117.566113
-4.652556,22,118.892753
0.043654,27,118.94962
-1.031514,16,118.987143
6.715671,18,119.025591
3.61566,31,120.386578
-3.217908,23,120.437884
9.678074,21,120.485097
5.10151,28,120.544573
-0.330179,29,121.909659
-1.99961,11,121.937577
2.362055,20,121.979157
32.310823,73,123.443238
2.303458,14,123.48718
0.681884,11,123.512721
-7.190456,18,123.551268
-6.594929,16,123.587179
6.174378,23,123.635185
-2.363615,11,124.982676
-8.15859,18,125.02054
1.139893,16,125.056717
2.262054,31,125.119922
-4.349358,13,125.152032
-6.325033,14,125.182693
-1.093074,30,126.59889
2.704045,13,126.631375
0.096905,13,126.660719
-4.514186,13,126.690002
1.477807,23,126.738492
-1.877697,10,126.763783
3.298074,38,128.202495
-0.529106,11,128.232687
6.608922,21,128.276155
2.76061,28,128.334539
1.656255,11,129.93157
2.121554,14,129.96151
0.348755,11,129.986543
10.452377,30,130.046188
-2.71902,12,130.075984
1.349082,13,130.104294
15.503794,28,131.537999
7.583605,20,131.582786
4.169893,18,131.623314
-2.00416,9,131.646143
-1.090678,24,131.695519
4.191724,18,133.162902
10.183818,21,133.208899
-0.59542,14,133.241993
-0.68095,18,133.280983
-1.972113,11,133.307269
0.64633,15,133.339947
14.210036,26,134.802736
5.14467,15,134.837393
15.106092,54,134.943192
2.462281,15,134.983776
5.01917,25,136.448748
0.756569,17,136.488012
-1.13892,13,136.518115
0.183219,15,136.551168
5.716524,30,136.613901
0.267076,17,138.110402
-0.039987,21,138.15608
-2.263474,15,138.189801
13.847591,41,138.271422
-3.96202,9,138.297697
-1.806194,11,139.746223
1.207708,16,139.779849
2.179536,13,139.8093
-2.408703,29,139.867473
5.894357,39,141.401173
6.360831,18,141.444049
7.876114,34,141.513299
15.480641,34,141.585604
6.057238,28,143.108089
8.590005,25,143.16377
-5.373435,18,143.205416
0.492202,24,143.256909
7.713308,30,144.783427
1.546232,14,144.81748
2.338622,20,144.859968
7.241499,23,144.908935
3.745725,21,144.95487
11.058753,22,146.701114
-0.470706,9,146.724387
2.133254,26,146.776429
-0.942381,31,146.841223
14.009383,33,148.412931
2.172526,20,148.459892
1.97154,12,148.48852
-3.694721,13,148.517385
-1.884378,29,148.575679
5.440395,17,150.111485
-2.660178,20,150.154045
-0.915269,30,150.215725
3.196756,26,150.271888
1.336849,28,151.838005
-5.258625,21,151.885616
29.609621,68,152.020674
14.561871,39,153.63258
9.393965,20,153.680061
5.869164,26,153.735007
6.471925,24,155.305649
-0.85288,16,155.342049
-0.481824,15,155.375043
5.296137,24,155.425033
-5.851923,21,155.470695
0.302834,15,155.504476
6.183024,15,157.079683
-0.783258,18,157.119242
-10.281389,15,157.153115
-3.047877,17,157.190449
2.361041,17,157.228295
8.049899,27,158.829813
9.785974,24,158.88167
0.013215,10,158.906584
-3.06441,18,158.943831
-1.535343,12,158.971204
-1.277196,12,158.997658
0.647829,10,159.020059
6.720964,19,160.610087
5.099994,16,160.645505
2.469731,15,160.678384
0.925862,24,160.727954
6.838838,31,160.792694
-4.588384,16,162.430737
6.206642,17,162.468324
3.341185,16,162.504109
-0.820442,26,162.559377
1.043022,15,162.595211
2.224843,15,164.223008
3.090329,15,164.462582
3.361635,28,164.520137
5.645634,16,164.557413
1.827354,15,164.59042
14.44676,26,166.238128
2.453633,19,166.281242
-2.766345,13,166.310887
1.76313,19,166.351123
-3.371213,11,166.377046
27.25589,41,168.072758
4.394078,17,168.114501
-0.998581,14,168.145833
-0.684203,11,168.171646
-3.958468,21,168.214896
6.800554,28,168.273264
8.733664,19,169.934343
-9.586404,17,169.972322
-0.800643,13,170.002429
-3.936228,23,170.050429
-8.622895,20,170.094824
5.181626,25,171.812076
-0.006591,21,171.859321
-7.255949,26,171.915791
0.832841,24,171.968742
-7.640039,12,171.998206
-9.27341,26,173.70943
7.253347,19,173.752972
7.169554,31,173.816901
7.519773,23,173.867853
1.124366,14,175.552392
3.357057,13,175.581769
-1.457506,14,175.61324
4.225235,18,175.652095
-10.689874,15,175.686305
-2.289792,11,175.712111
-5.283898,22,177.435773
-1.420597,16,177.472765
0.302478,12,177.500851
4.929958,21,177.544164
-2.329236,11,177.57036
-1.368317,13,177.599133
6.686698,18,177.638188
-2.82872,16,179.371753
5.012106,19,179.412882
-1.311565,14,179.44465
14.75335,36,179.517303
1.373585,19,179.561811
7.592332,26,181.322348
-2.829988,11,181.349839
3.141591,16,181.384008
3.938961,24,181.433749
7.004927,25,181.486924
0.005541,11,183.444879
-4.452995,22,183.491086
0.727609,24,183.542431
-6.66158,16,183.578825
25.978041,45,185.402235
-5.914675,25,185.459901
2.732106,14,185.492614
-1.31323,14,185.523038
2.084772,27,185.577967
-3.099766,15,187.35896
2.77907,21,187.402982
9.323559,22,187.450337
3.909717,20,187.493861
15.796852,39,189.308027
8.588958,21,189.356836
-5.410259,25,189.409413
5.53449,15,189.444095
-2.263593,22,189.490266
3.939097,23,191.278632
4.073543,14,191.311517
1.756276,18,191.349626
-6.75309,24,191.399978
1.670418,29,193.223513
6.517747,24,193.27737
5.262669,22,193.326257
6.751462,22,193.37402
-1.971547,12,193.402818
3.721812,25,195.222784
-8.283507,19,195.265958
-0.88459,18,195.305421
-2.790445,16,195.341055
1.700267,16,195.375793
-4.364664,15,195.409167
3.389874,16,197.249774
2.224086,23,197.298214
7.196985,20,197.341966
1.227781,19,197.383054
6.366613,19,197.424294
-0.146013,16,199.252297
2.340313,28,199.309548
2.451967,29,199.371768
-1.642447,17,199.411503
3.885029,17,199.448717
4.931076,21,201.311142
4.641899,18,201.351067
7.073163,25,201.403724
8.744762,17,201.44228
-6.60808,11,201.467708
7.810466,28,203.546105
3.871248,20,203.59131
1.380497,31,203.65674
0.944865,26,203.714401
7.352148,29,205.614272
0.474372,38,205.693657
8.658609,24,205.747865
-3.043975,26,207.63631
10.796329,32,207.704269
-0.921217,12,207.735906
-0.941951,24,207.785867
4.057143,14,207.818524
6.703746,45,209.746826
1.310271,10,209.776845
0.216211,11,209.801209
2.281932,19,209.840585
-3.593785,24,211.739639
6.889689,21,211.786788
14.898277,29,211.848364
2.777285,22,211.897238
5.703594,20,211.940783
-4.216082,11,213.845342
0.082908,32,213.909568
-3.585232,16,213.947671
-3.575779,11,213.973006
6.278337,21,214.016669
9.607286,24,215.938202
3.870369,33,216.006898
17.348462,36,216.08301
6.468194,26,218.042073
18.380466,53,218.14901
11.319271,43,218.24183
1.374179,21,220.183397
0.933323,17,220.221653
10.613305,25,220.273497
3.182311,27,220.3308
-1.992496,14,222.297419
2.072397,25,222.349543
-5.800192,26,222.405047
11.535988,26,222.460896
7.607536,44,224.681428
0.070181,27,224.743261
-5.458628,11,224.771039
-2.037722,12,224.797634
3.318901,15,224.830183
-3.709941,15,226.801701
-6.041021,24,226.851191
1.593872,15,226.885687
-1.774344,13,226.914629
1.651158,20,226.956683
6.720771,25,228.957901
-0.96504,15,228.99359
-4.285507,18,229.031577
3.528595,14,229.063106
7.355575,24,229.112682
0.154471,12,229.141477
2.517986,15,229.17379
4.623346,20,231.166922
7.684779,30,231.228965
-0.762534,12,231.259104
-0.654028,24,231.308469
6.746058,21,233.315337
-4.463881,23,233.365456
6.099562,36,233.441373
9.98366,26,233.500201
-1.765202,11,235.506698
-4.335797,25,235.558853
-0.597821,12,235.588667
-0.007362,16,235.623327
10.280793,29,235.684418
-0.977761,16,237.71345
4.302671,20,237.757178
2.386887,26,237.813078
-3.156552,24,237.86645
4.884263,18,237.907676
-2.978843,14,239.941496
1.809496,11,239.966447
-4.772857,8,239.985743
8.785074,34,240.052995
-1.268683,11,240.081889
10.351728,25,240.133122
-6.912575,26,242.204377
13.84791,39,242.284865
9.293976,27,242.345222
-3.576746,22,244.438619
0.980118,14,244.471859
6.648258,18,244.510236
1.359802,17,244.547361
2.039098,21,244.591927
3.424133,24,244.642851
0.284141,20,246.936262
-4.494925,20,246.98031
-4.531893,20,247.023722
5.655157,20,247.06714
-1.892726,17,247.104786
-3.249461,28,249.223238
1.850646,14,249.256994
-0.214916,23,249.304719
-2.797064,10,249.329545
-0.786336,39,251.452458
9.821318,27,251.513031
0.843432,25,251.567204
5.079998,26,251.623271
-4.828894,26,253.751795
-1.982593,9,253.776759
28.030821,55,253.886546
3.625552,35,256.046979
1.120349,23,256.099813
-0.712449,23,256.149654
1.962448,20,256.193603
4.884464,30,258.339067
-4.855354,13,258.371184
-1.594378,16,258.405278
-0.977204,21,258.449489
-1.616179,14,258.481408
-2.912681,11,258.506443
9.975216,26,260.642739
-5.29298,24,260.695782
1.092311,12,260.72463
4.490422,18,260.76256
0.480511,28,260.82078
-2.972942,12,262.954191
4.950096,20,262.997222
-0.611364,15,263.031787
-3.011322,15,263.065217
6.256366,18,263.104678
-0.464152,11,263.130564
15.548917,37,265.327746
-5.857141,24,265.382666
5.774593,19,265.426152
-1.93647,9,265.450855
2.989608,14,265.481709
4.779972,20,267.660189
7.631841,44,267.751894
-2.676611,14,267.789674
0.096286,16,267.825024
6.298005,17,267.86259
-3.64454,12,270.258432
-2.10315,10,270.281129
2.114085,16,270.315105
1.60432,19,270.355474
9.459426,22,270.402305
1.100548,20,270.445758
-4.118598,20,272.646888
2.960928,21,272.693653
8.882972,27,272.751138
3.013993,17,272.790284
2.25787,17,272.827469
26.815968,47,275.09968
4.567761,18,275.144924
2.128001,12,275.172921
1.414591,11,275.197795
-1.211634,11,275.222198
2.125124,12,277.435329
-6.61321,20,277.478187
23.651711,38,277.557081
6.331511,32,277.627706
-1.667876,15,279.861542
2.744473,15,279.894247
-5.327421,23,279.942077
-0.341838,30,280.004737
-0.907261,15,280.040774
0.345559,29,282.322311
-2.421549,18,282.364474
4.01007,17,282.402742
10.072877,21,282.44856
1.929853,18,284.727056
-7.149867,24,284.778582
-3.656978,18,284.81947
1.408414,17,284.857875
0.008085,18,284.897741
1.867976,16,284.933711
-4.492846,15,287.198182
-2.674127,16,287.233221
1.104583,17,287.270468
-2.406696,14,287.301552
8.729742,33,287.368819
-0.663919,29,289.666326
5.145631,16,289.704056
-5.040098,19,289.744386
2.022511,13,289.774553
1.47833,18,289.813439
-3.346272,10,289.837612
11.842832,44,292.190108
-2.307982,22,292.242356
-2.504643,13,292.273199
-6.805553,25,292.324319
14.983776,35,294.871233
-8.920964,23,294.922992
1.451525,12,294.951943
10.948467,40,297.307542
5.571975,15,297.345698
1.948754,26,297.399086
2.40356,18,297.43966
-1.595462,10,297.463769
2.575576,16,297.497716
7.010749,17,299.810516
6.166866,29,299.871448
-2.712127,14,299.905699
2.681593,17,299.941869
8.352941,40,302.301401
12.866973,35,302.378149
-1.495881,11,302.407495
4.365679,24,302.45628
0.289122,22,304.805614
3.030476,22,304.853261
1.655969,17,304.891046
0.771676,13,304.920246
1.827927,29,304.978921
-1.93253,18,307.345301
3.007745,24,307.396052
-3.175373,14,307.428445
2.85645,16,307.463072
2.060089,23,307.511114
3.656108,36,309.903214
-2.442067,11,309.932483
0.916889,13,309.960345
10.821686,37,310.034362
-0.626652,12,310.065908
3.465993,18,312.438714
-5.620294,12,312.467238
-2.079186,18,312.506629
0.458826,19,312.548735
14.92876,49,315.006935
4.564854,27,315.069459
3.30121,20,315.114733
4.158907,18,315.154118
13.355142,43,317.577507
17.399741,45,317.674354
3.65986,28,317.739352
-3.856745,14,317.773292
1.9195,30,320.406336
-1.162687,11,320.434572
-5.483103,22,320.47993
1.259681,21,320.525284
-3.452645,17,320.562643
3.927229,18,323.009962
1.85765,19,323.051624
3.396925,19,323.092994
-1.147641,32,323.158753
1.579512,14,325.577538
4.616228,30,325.640779
0.293922,13,325.673733
-0.549587,10,325.697208
1.105187,16,325.731493
3.22779,15,325.765317
0.01575,12,325.793191
6.246723,17,328.245671
3.170242,16,328.280977
1.095736,20,328.324277
1.50066,11,328.350561
-9.146332,25,328.40193
-2.340456,23,330.864987
1.783357,30,330.928507
1.417108,17,330.967812
9.336722,21,331.012154
7.041924,18,331.051363
5.408731,21,333.529803
-7.161534,23,333.579043
-2.624605,13,333.610291
9.800482,26,333.663391
10.607187,36,336.183571
6.383683,27,336.243609
-3.142891,8,336.26605
5.831868,17,336.301879
1.381053,16,336.337707
-3.892133,20,338.822906
13.632763,29,338.88303
6.129207,57,338.997797
-2.512144,16,341.505478
-0.873762,26,341.560284
-4.647304,20,341.605856
-7.262783,25,341.659767
0.596643,17,341.699384
5.732103,30,344.241804
-3.178416,12,344.271895
-0.814093,11,344.296814
-1.459992,16,344.330964
2.353095,16,344.366155
2.423382,14,344.397231
-5.715446,16,347.112644
0.225435,25,347.164573
2.905488,32,347.231511
3.753037,21,347.278826
0.129242,27,349.814191
1.104624,17,349.853424
3.567158,16,349.888381
-0.016423,10,349.9117
6.487014,25,349.961904
-2.552416,11,349.989108
3.581399,18,352.53302
1.611686,11,352.559004
1.787427,14,352.589383
14.447758,35,352.66183
-8.480711,25,352.718842
-0.52599,10,355.247263
9.395661,25,355.298049
2.046243,20,355.342641
1.868809,19,355.383968
-6.170334,13,355.413537
2.565977,12,355.439699
-3.986644,30,358.038412
2.658321,14,358.073066
-0.59599,21,358.117745
-4.142102,20,358.161232
0.704629,29,360.779497
-3.123229,21,360.827182
4.701412,28,360.885361
3.826597,29,360.946617
-2.285769,14,360.9802
-1.743995,15,363.562672
-4.151938,16,363.597754
-7.026573,20,363.640002
2.047244,35,363.711768
3.783577,27,366.324558
12.230513,26,366.380723
-0.090362,24,366.432945
-6.891489,10,366.458536
6.922188,18,366.495751
3.875648,32,369.114111
6.419172,31,369.180742
1.987045,16,369.218943
5.476995,26,369.272423
1.694896,16,371.884813
-0.567735,10,371.908425
-1.999081,22,371.953434
22.181932,44,372.043495
5.91966,24,374.914017
-1.296936,11,374.941832
8.018581,20,374.984494
-2.382733,14,375.017209
-1.633918,8,375.036894
0.862397,30,375.097613
